,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
215,9484031,c++开发工程师,123951402,深圳市言羽科技有限公司,50-150人,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务",不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,福田区,30k-60k,不限,本科,团队实力强、发展前景好、薪资待遇
216,8938853,c++服务器开发工程师,173734,一粒米（深圳）文化传播有限公司,15-50人,"MCN｜直播平台,社交平台,电商平台",不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,15k-25k,3-5年,本科,发展前景
217,8341505,高级c++开发工程师,129022,广州汇智通信技术有限公司,500-2000人,信息安全,不需要融资,开发|测试|运维类,后端开发,C|C++,广州,海珠区,15k-20k,3-5年,本科,国企，福利好，技术牛
218,8759128,c++开发工程师,101746,杭州财人汇网络股份有限公司,150-500人,科技金融,上市公司,开发|测试|运维类,后端开发,C|C++,杭州,滨江区,11k-16k,1-3年,本科,五险一金 双休
219,9517299,c++研发工程师,1575,百度在线网络技术（北京）有限公司,2000人以上,"人工智能服务,信息检索,科技金融",上市公司,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,20k-30k,在校/应届,本科,业务发展前景广阔、优秀团队
220,9232878,C++客户端研发实习生-抖音剪映,62,北京字节跳动网络技术有限公司,2000人以上,"内容资讯,短视频",D轮及以上,设计类,原画|美术|特效,多媒体设计师,深圳,南山区,8k-16k,在校/应届,本科,"下午茶,健身瑜伽,六险一金,五险一金"
221,7833591,Rust工程师/C++工程师-飞书AI,62,北京字节跳动网络技术有限公司,2000人以上,"内容资讯,短视频",D轮及以上,开发|测试|运维类,后端开发,其他后端开发,北京,海淀区,25k-50k,3-5年,本科,"下午茶,健身瑜伽,六险一金,团队氛围好"
222,8776758,c++研发工程师,1575,百度在线网络技术（北京）有限公司,2000人以上,"人工智能服务,信息检索,科技金融",上市公司,开发|测试|运维类,后端开发,C|C++,北京,海淀区,20k-40k,3-5年,本科,五险一金加班福利
223,9357704,高级C++研发工程师-无人车配送中心,50702,北京三快在线科技有限公司,2000人以上,消费生活,上市公司,开发/测试/运维类,后端开发,C/C++,北京,朝阳区,25k-50k,不限,本科,"技术前沿,自动驾驶,大牛云集"
224,8298702,C/C++开发工程师,171273,兴业数字金融服务（上海）股份有限公司,500-2000人,科技金融,不需要融资,开发|测试|运维类,后端开发,C|C++,福州,马尾区,13k-25k,1-3年,本科,科技金融
225,9345947,C++开发工程师（多媒体开发）,719,杭州顺网科技股份有限公司,500-2000人,游戏,上市公司,开发|测试|运维类,后端开发,后端开发,杭州,西湖区,15k-25k,3-5年,本科,发展前景佳；
226,9310560,c++软件工程师,273798,上海深视信息科技有限公司,50-150人,硬件,A轮,开发|测试|运维类,后端开发,C|C++,上海,闵行区,15k-30k,1-3年,本科,技术牛人多，团队氛围好、成长空间大
227,9610214,linux c/c++开发工程师,117649250,浙江赛目科技有限公司,15-50人,"人工智能服务,物联网,旅游｜出行",不需要融资,开发|测试|运维类,后端开发,C|C++,杭州,余杭区,15k-30k,1-3年,本科,入职缴纳六险一金、双休、团建、每日茶点、体检
228,9141834,c++开发工程师,123549769,广东迅维信息产业股份有限公司,150-500人,"软件服务｜咨询,人工智能服务",不需要融资,开发|测试|运维类,后端开发,后端开发,广州,天河区,20k-30k,1-3年,本科,五险一金，带薪年假，弹性管理
229,9591727,C++开发工程师（客户端）,487695,广东时谛智能科技有限公司,150-500人,"数据服务｜咨询,人工智能服务",B轮,开发|测试|运维类,后端开发,其他后端开发,广州,海珠区,15k-30k,3-5年,本科,13薪 年终奖 绩效奖金 项目奖金
230,7901050,高级C++/QT开发工程师（上班地点重庆）,121646,上海互盾信息科技有限公司,150-500人,"工具类产品,智能硬件",不需要融资,开发|测试|运维类,后端开发,C|C++,重庆,九龙坡区,10k-20k,3-5年,大专,薪资高，平台大，老板nice
231,8237670,linux c/c++开发工程师,132154,北京中富金石咨询有限公司四川分公司,150-500人,"科技金融,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,15k-20k,3-5年,大专,绩效奖金，半年调薪
232,9350212,c++软件工程师,123858221,杭州安幂医学科技有限公司,少于15人,"医疗｜保健｜美容,人工智能服务,智能硬件",天使轮,开发|测试|运维类,后端开发,C|C++,杭州,滨江区,15k-25k,3-5年,本科,965让生活回到你的怀抱
