,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
219,9529655,高级java开发工程师,117688475,广州摩航时代信息科技有限公司,150-500人,内容资讯,不需要融资,开发|测试|运维类,后端开发,Java,广州,海珠区,15k-25k,3-5年,本科,周末双休、五险一金、免费自助式午晚餐、旅游
220,8439293,java开发工程师,407900,贵州北斗空间信息技术有限公司,15-50人,"数据服务,其他",未融资,开发|测试|运维类,后端开发,Java,成都,武侯区,8k-12k,3-5年,本科,弹性工作制，五险一金，项目奖金
221,8292355,java开发工程师,418198,德方智链科技（深圳）有限公司,15-50人,"区块链,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,深圳,南山区,15k-30k,3-5年,本科,发展好，带薪年假，弹性工作
222,8627344,java工程师,32264,上海理想信息产业（集团）有限公司,150-500人,"金融,数据服务",不需要融资,开发|测试|运维类,后端开发,Java,上海,浦东新区,12k-20k,3-5年,本科,优异者有机会转入电信编制
223,8757627,美团平台-JAVA开发工程师-发票方向,50702,北京三快在线科技有限公司,2000人以上,消费生活,上市公司,开发|测试|运维类,后端开发,其他后端开发,上海,长宁区,20k-40k,3-5年,本科,大公司大平台
224,9612070,java开发工程师,149548,四川金信石信息技术有限公司,50-150人,移动互联网,未融资,开发|测试|运维类,后端开发,Java,成都,武侯区,8k-12k,3-5年,本科,大平台 领导nice 5A级办公地点
225,9424537,高级java开发工程师,3326,北京万桥达观信息技术有限公司,500-2000人,软件服务｜咨询,上市公司,开发|测试|运维类,后端开发,Java,北京,东城区,25k-35k,5-10年,本科,"上市外企,弹性工作制,六险一金,美国交流"
226,9469718,高级Java开发工程师,6558,广州明动软件股份有限公司,150-500人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Java,广州,天河区,18k-26k,5-10年,本科,政务软件 大牛团队 晋升通道 双休 五险一金
227,9469696,Java开发工程师,6558,广州明动软件股份有限公司,150-500人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Java,广州,天河区,13k-18k,3-5年,本科,政务软件 大牛团队 晋升通道 双休 五险一金
228,9538355,java开发工程师,85685,亚创（上海）工程技术有限公司,2000人以上,专业服务｜咨询,上市公司,开发|测试|运维类,后端开发,Java,上海,长宁区,12k-18k,1-3年,本科,外企 做五休二 六险一金 全额社保
229,9069603,java开发工程师,590871,上海脉多信息技术有限公司,500-2000人,"软件服务｜咨询,在线教育",D轮及以上,开发|测试|运维类,后端开发,Java,广州,天河区,14k-23k,3-5年,本科,准上市公司 团队氛围好
230,9151514,Java开发工程师,590871,上海脉多信息技术有限公司,500-2000人,"软件服务｜咨询,在线教育",D轮及以上,开发|测试|运维类,后端开发,Java,上海,长宁区,10k-20k,1-3年,大专,发展好
231,9584434,高级java开发工程师,13033,浙江菜鸟供应链管理有限公司,2000人以上,物流平台,B轮,开发|测试|运维类,后端开发,Java,深圳,南山区,20k-40k,3-5年,本科,发展空间大
232,8993931,java工程师,441773,广州群接龙网络科技有限公司,50-150人,"电商平台,新媒体",A轮,开发|测试|运维类,后端开发,Java,广州,海珠区,15k-25k,3-5年,本科,发展空间大 氛围好 不打卡 环境好 成长快
233,8839118,java开发工程师,71494,北大医疗信息技术有限公司,500-2000人,"软件服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,苏州,工业园区,15k-25k,3-5年,本科,五险一金 商业保险 绩效奖金 餐补 健康体检
234,9121964,java开发工程师,71494,北大医疗信息技术有限公司,500-2000人,"软件服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,南昌,东湖区,8k-14k,1-3年,本科,五险一金，补充商保，餐补，通讯补，健康体检
235,8852405,高级java开发工程师,183533,联通（广东）产业互联网有限公司,500-2000人,物联网,不需要融资,开发|测试|运维类,后端开发,Java,广州,海珠区,13k-23k,不限,本科,国企平台
236,8961470,JAVA开发工程师,183533,联通（广东）产业互联网有限公司,500-2000人,物联网,不需要融资,开发|测试|运维类,后端开发,Java,广州,海珠区,13k-24k,3-5年,本科,国企平台
237,9018868,java高级开发工程师,113336,武汉海云健康科技股份有限公司,50-150人,"移动互联网,医疗丨健康",C轮,开发|测试|运维类,后端开发,Java,武汉,洪山区,12k-24k,5-10年,本科,年度调薪 下午茶
238,9514689,高级java开发工程师,410579,建信金融科技有限责任公司,2000人以上,科技金融,不需要融资,开发|测试|运维类,后端开发,Java,深圳,福田区,30k-60k,5-10年,本科,最高比例五险一金、国企、薪酬有竞争力
239,7024502,高级java开发工程师,410579,建信金融科技有限责任公司,2000人以上,科技金融,不需要融资,开发|测试|运维类,后端开发,Java,深圳,福田区,25k-50k,5-10年,本科,最高比例五险一金、国企、薪酬有竞争力
240,8298397,java开发工程师,171273,兴业数字金融服务（上海）股份有限公司,500-2000人,科技金融,不需要融资,开发|测试|运维类,后端开发,Java,北京,朝阳区,13k-25k,1-3年,本科,科技金融
241,7003138,高级java开发工程师,50702,北京三快在线科技有限公司,2000人以上,消费生活,上市公司,开发|测试|运维类,后端开发,Java,北京,朝阳区,25k-40k,3-5年,本科,核心业务、团队大牛多、高并发高复杂
242,8815189,美团平台-JAVA高级研发工程师-直播业务,50702,北京三快在线科技有限公司,2000人以上,消费生活,上市公司,开发/测试/运维类,后端开发,Java,上海,长宁区,20k-40k,1-3年,本科,大公司
243,9152289,java高级开发工程师,18139,北京京东世纪贸易有限公司,2000人以上,电商平台,上市公司,开发|测试|运维类,后端开发,Java,北京,通州区,25k-50k,5-10年,本科,福利好，大公司
