,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
120,9112594,前端开发实习生,62,北京字节跳动网络技术有限公司,2000人以上,"内容资讯,短视频",D轮及以上,开发|测试|运维类,移动前端开发,其他移动前端开发,北京,海淀区,8k-16k,在校/应届,本科,"下午茶,免费三餐,弹性工作,租房补贴"
121,9075762,前端开发实习生,62,北京字节跳动网络技术有限公司,2000人以上,"内容资讯,短视频",D轮及以上,开发|测试|运维类,后端开发,其他后端开发,杭州,余杭区,5k-10k,在校/应届,本科,"下午茶,团队氛围好,免费三餐,弹性工作"
122,8298760,前端开发工程师,171273,兴业数字金融服务（上海）股份有限公司,500-2000人,科技金融,不需要融资,开发|测试|运维类,前端开发,WEB前端,广州,天河区,13k-25k,1-3年,本科,科技金融
123,8298767,前端开发工程师,171273,兴业数字金融服务（上海）股份有限公司,500-2000人,科技金融,不需要融资,开发|测试|运维类,前端开发,WEB前端,西安,雁塔区,13k-25k,1-3年,本科,科技金融
124,9569061,前端开发工程师,510557,和美（深圳）信息技术股份有限公司,500-2000人,"人工智能服务,IT技术服务｜咨询,科技金融",不需要融资,开发|测试|运维类,前端开发,WEB前端,成都,锦江区,15k-25k,5-10年,本科,不加班
125,9370040,前端开发工程师,89089,浙江安厨大数据技术有限公司,150-500人,"电商平台,软件服务｜咨询,数据服务｜咨询",不需要融资,开发|测试|运维类,前端开发,WEB前端,杭州,滨江区,15k-25k,5-10年,本科,蓝海行业，不定期团建
126,9465873,前端开发工程师,124652,上海微创软件股份有限公司,2000人以上,IT技术服务｜咨询,不需要融资,开发|测试|运维类,前端开发,WEB前端,北京,海淀区,18k-21k,1-3年,大专,大厂 包三餐 五险一金 双休
127,9604283,前端开发工程师,123459381,慧至健达（上海）信息技术有限责任公司,15-50人,"软件服务｜咨询,IT技术服务｜咨询,人工智能服务",不需要融资,开发|测试|运维类,前端开发,WEB前端,上海,徐汇区,18k-30k,3-5年,本科,弹性工作 牛人领导 定期体检 节日福利
128,9095692,前端开发工程师,57682,上海爱可生信息技术股份有限公司,150-500人,数据服务｜咨询,不需要融资,开发|测试|运维类,前端开发,WEB前端,上海,徐汇区,15k-28k,3-5年,本科,发展前景好，上升空间大
129,9629637,前端工程师,122499704,江苏种梦客网络科技有限公司,50-150人,软件开发,未融资,开发|测试|运维类,前端开发,WEB前端,南京,栖霞区,10k-20k,3-5年,大专,五险一金 节日福利
130,9505435,前端开发工程师,84502297,深圳市法本信息技术股份有限公司,2000人以上,"人工智能服务,IT技术服务｜咨询",上市公司,开发|测试|运维类,前端开发,WEB前端,上海,浦东新区,15k-23k,3-5年,大专,双休 不加班 六险一金 福利齐全
131,9506582,前端开发工程师,84502297,深圳市法本信息技术股份有限公司,2000人以上,"人工智能服务,IT技术服务｜咨询",上市公司,开发|测试|运维类,前端开发,WEB前端,深圳,南山区,12k-18k,1-3年,大专,双休 不加班 试用期全薪 六险一金
132,8379463,前端开发工程师,157614,成都九洲电子信息系统股份有限公司,150-500人,"软件服务｜咨询,物联网",不需要融资,开发|测试|运维类,前端开发,WEB前端,成都,高新区,10k-15k,3-5年,本科,国有企业交通餐补加班补助出差驻外补贴
133,9323783,前端开发工程师,120593385,慧博云通科技股份有限公司,2000人以上,IT技术服务｜咨询,未融资,开发|测试|运维类,前端开发,WEB前端,北京,朝阳区,15k-22k,3-5年,大专,技术提升
134,9517875,前端开发工程师,443421,广东广信通信服务有限公司,500-2000人,信息安全,上市公司,开发|测试|运维类,前端开发,WEB前端,广州,天河区,10k-20k,1-3年,本科,周末双休；五险一金；节日福利
135,8954864,前端开发工程师,3326,北京万桥达观信息技术有限公司,500-2000人,软件服务｜咨询,上市公司,开发|测试|运维类,前端开发,WEB前端,北京,东城区,15k-25k,1-3年,本科,"弹性工作制,上市外企,六险一金,美国交流"
136,9527248,前端开发工程师,409226,无锡中科光电技术有限公司,500-2000人,"数据服务,企业服务",不需要融资,开发|测试|运维类,前端开发,WEB前端,无锡,无锡新区,10k-18k,3-5年,本科,六险一金、餐补、交通补、节假日福利、特殊福利
137,9527207,前端开发工程师,409226,无锡中科光电技术有限公司,500-2000人,"数据服务,企业服务",不需要融资,开发|测试|运维类,前端开发,WEB前端,北京,海淀区,16k-25k,5-10年,本科,六险一金、节假日福利、餐补、年度体检
138,9449662,前端开发工程师,494648,中电金信软件有限公司,2000人以上,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,前端开发,WEB前端,深圳,南山区,12k-18k,3-5年,本科,薪酬优渥 六险一金 加班福利 周末双休
139,8643249,前端开发工程师,6558,广州明动软件股份有限公司,150-500人,软件服务｜咨询,不需要融资,开发|测试|运维类,前端开发,WEB前端,广州,天河区,13k-18k,3-5年,本科,政务软件 大牛团队 晋升通道 双休 五险一金
140,8323464,前端开发工程师,73639,深圳市证通电子股份有限公司,500-2000人,"信息安全,科技金融",上市公司,开发|测试|运维类,前端开发,WEB前端,深圳,光明新区,10k-15k,3-5年,本科,上市公司，提供食宿，可以入深圳集体户口
141,9521906,前端开发工程师,71986,广州博纳信息技术有限公司,150-500人,"企业服务,信息安全",不需要融资,开发|测试|运维类,前端开发,WEB前端,广州,越秀区,10k-15k,3-5年,大专,定期体检、餐饮补贴、通讯补贴、绩效奖金
142,5773042,前端开发工程师,211490,深圳市雁联技术服务有限公司,500-2000人,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,前端开发,WEB前端,深圳,福田区,10k-20k,3-5年,本科,年底双薪、六险一金、周末双休
143,6977425,前端工程师,117946994,深圳市柒零壹科技有限公司,15-50人,区块链,未融资,开发|测试|运维类,移动前端开发,React Native,深圳,南山区,15k-23k,3-5年,本科,发展前景 薪资福利诱人 团队氛围好
144,9467363,前端开发工程师,119017417,北京汉正天成科技有限公司,150-500人,"软件开发,其他",不需要融资,开发|测试|运维类,移动前端开发,HTML5,北京,朝阳区,15k-24k,3-5年,大专,五险一金 双休
145,9335821,前端开发工程师,217250,普华永道商务服务（成都）有限公司,2000人以上,专业服务｜咨询,不需要融资,开发|测试|运维类,前端开发,WEB前端,成都,高新区,10k-20k,3-5年,本科,周末双休，加班工资，外资平台
146,8904909,前端开发工程师,117809127,高州市八方游戏网络有限公司,50-150人,"电商,游戏",不需要融资,开发|测试|运维类,前端开发,WEB前端,广州,天河区,7k-13k,1-3年,大专,年薪19薪、通勤补贴、五险一金等等
147,6521708,前端开发工程师,100588,中国联合网络通信有限公司广东省分公司,2000人以上,网络通信,上市公司,开发|测试|运维类,前端开发,WEB前端,广州,天河区,13k-23k,3-5年,本科,七险二金，通信补贴，交通补贴，健康体检，
148,6659029,前端开发工程师,7988,上海海鼎信息工程股份有限公司,500-2000人,软件服务｜咨询,不需要融资,开发|测试|运维类,前端开发,WEB前端,上海,闵行区,10k-18k,1-3年,本科,"大牛多多,氛围好,环境好 福利多多"
149,6482911,前端工程师,479413,广西车便捷数字科技股份有限公司,150-500人,生活服务,A轮,开发|测试|运维类,前端开发,WEB前端,广州,海珠区,10k-15k,3-5年,本科,周末双休 带薪年假 绩效奖金
150,8648290,前端开发工程师,5858,瑞庭网络技术（上海）有限公司,500-2000人,居住服务,上市公司,开发|测试|运维类,前端开发,WEB前端,上海,浦东新区,15k-25k,1-3年,本科,团队大，专业度高
151,9014756,前端开发工程师,494648,中电金信软件有限公司,2000人以上,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,前端开发,WEB前端,深圳,福田区,14k-20k,1-3年,大专,六险一金
152,9607053,前端开发工程师,32264,上海理想信息产业（集团）有限公司,150-500人,"金融,数据服务",不需要融资,开发|测试|运维类,前端开发,WEB前端,苏州,吴中区,12k-17k,1-3年,大专,五险一金 13薪 表现优异有机会转电信编制
153,8954864,前端开发工程师,3326,北京万桥达观信息技术有限公司,500-2000人,软件服务｜咨询,上市公司,开发|测试|运维类,前端开发,WEB前端,北京,东城区,15k-25k,1-3年,本科,"弹性工作制,上市外企,六险一金,美国交流"
154,9621729,前端开发工程师,165844,广州市亿博信息技术有限公司,150-500人,移动互联网,不需要融资,开发|测试|运维类,前端开发,WEB前端,上海,徐汇区,10k-13k,1-3年,本科,双休+五险一金
155,9118639,前端工程师,240153,上海天壤智能科技有限公司,150-500人,"移动互联网,企业服务",A轮,开发|测试|运维类,前端开发,React,上海,徐汇区,20k-40k,3-5年,本科,团队有大牛、带薪年假、免费零食、餐补、
156,9527248,前端开发工程师,409226,无锡中科光电技术有限公司,500-2000人,"数据服务,企业服务",不需要融资,开发|测试|运维类,前端开发,WEB前端,无锡,无锡新区,10k-18k,3-5年,本科,六险一金、餐补、交通补、节假日福利、特殊福利
